payment_id,loan_id,customer_id,due_date,payment_date,payment_amount,days_late,payment_status
LP0009054,L00482,C00040,2024-09-28,2024-10-01,45935.73,3,Paid
LP0009055,L00482,C00040,2024-10-28,2024-11-03,45715.45,6,Late
LP0009056,L00482,C00040,2024-11-28,2024-12-03,46629.86,5,Paid
LP0009057,L00482,C00040,2024-12-28,2025-01-04,44807.77,7,Late
LP0009058,L00482,C00040,2025-01-28,2025-02-04,45726.84,7,Late
LP0009059,L00482,C00040,2025-02-28,2025-03-10,46017.36,10,Late
LP0009060,L00482,C00040,2025-03-28,2025-04-01,45565.28,4,Paid
LP0009061,L00482,C00040,2025-04-28,2025-05-03,44964.03,5,Paid
LP0009062,L00482,C00040,2025-05-28,2025-06-01,47064.28,4,Paid
LP0009063,L00482,C00040,2025-06-28,2025-07-03,46200.41,5,Paid
LP0009064,L00482,C00040,2025-07-28,2025-08-04,45232.76,7,Late
LP0009065,L00482,C00040,2025-08-28,2025-08-28,46132.61,0,Paid
LP0009066,L00482,C00040,2025-09-28,2025-10-06,45083.83,8,Late
LP0009067,L00482,C00040,2025-10-28,2025-11-07,45913.27,10,Late
LP0009068,L00482,C00040,2025-11-28,2025-12-04,46593.21,6,Late
LP0009069,L00482,C00040,2025-12-28,2026-01-06,45830.78,9,Late
LP0009070,L00482,C00040,2026-01-28,2026-01-29,45619.46,1,Paid
LP0009071,L00482,C00040,2026-02-28,2026-03-04,46525.43,4,Paid
LP0009072,L00482,C00040,2026-03-28,2026-04-03,46613.4,6,Late
LP0009073,L00482,C00040,2026-04-28,2026-05-07,44791.21,9,Late
LP0009074,L00482,C00040,2026-05-28,2026-05-29,46543.69,1,Paid
LP0009075,L00482,C00040,2026-06-28,2026-07-05,46512.35,7,Late
LP0009076,L00482,C00040,2026-07-28,2026-08-03,46558.11,6,Late
LP0009077,L00482,C00040,2026-08-28,2026-09-02,45109.03,5,Paid
LP0009078,L00483,C00394,2024-11-28,2024-12-07,5553.69,9,Late
LP0009079,L00483,C00394,2024-12-28,2025-01-05,5865.55,8,Late
LP0009080,L00483,C00394,2025-01-28,2025-01-29,5821.64,1,Paid
LP0009081,L00483,C00394,2025-02-28,2025-02-28,5563.98,0,Paid
LP0009082,L00483,C00394,2025-03-28,2025-04-04,5738.63,7,Late
LP0009083,L00483,C00394,2025-04-28,2025-04-29,5893.73,1,Paid
LP0009084,L00483,C00394,2025-05-28,2025-06-05,5838.7,8,Late
LP0009085,L00483,C00394,2025-06-28,2025-06-30,5804.58,2,Paid
LP0009086,L00483,C00394,2025-07-28,2025-07-31,5716.7,3,Paid
LP0009087,L00483,C00394,2025-08-28,2025-09-01,5577.28,4,Paid
LP0009088,L00483,C00394,2025-09-28,2025-10-06,5719.47,8,Late
LP0009089,L00483,C00394,2025-10-28,2025-10-28,5624.37,0,Paid
LP0009090,L00483,C00394,2025-11-28,2025-11-30,5616.88,2,Paid
LP0009091,L00483,C00394,2025-12-28,2025-12-28,5804.82,0,Paid
LP0009092,L00483,C00394,2026-01-28,2026-01-29,5767.5,1,Paid
LP0009093,L00483,C00394,2026-02-28,2026-03-03,5767.67,3,Paid
LP0009094,L00483,C00394,2026-03-28,2026-03-30,5608.26,2,Paid
LP0009095,L00483,C00394,2026-04-28,2026-05-02,5775.73,4,Paid
LP0009096,L00483,C00394,2026-05-28,2026-06-02,5644.05,5,Paid
LP0009097,L00483,C00394,2026-06-28,2026-07-03,5802.53,5,Paid
LP0009098,L00483,C00394,2026-07-28,2026-08-01,5817.04,4,Paid
LP0009099,L00483,C00394,2026-08-28,2026-09-04,5878.35,7,Late
LP0009100,L00484,C00130,2023-07-28,2023-08-04,3448.27,7,Late
LP0009101,L00484,C00130,2023-08-28,2023-09-04,3487.6,7,Late
LP0009102,L00484,C00130,2023-09-28,2023-09-30,3401.04,2,Paid
LP0009103,L00484,C00130,2023-10-28,2023-11-04,3509.81,7,Late
LP0009104,L00484,C00130,2023-11-28,2023-12-08,3436.08,10,Late
LP0009105,L00484,C00130,2023-12-28,2023-12-29,3435.23,1,Paid
LP0009106,L00484,C00130,2024-01-28,2024-01-28,3425.4,0,Paid
LP0009107,L00484,C00130,2024-02-28,2024-03-05,3456.41,6,Late
LP0009108,L00484,C00130,2024-03-28,2024-04-04,3458.56,7,Late
LP0009109,L00484,C00130,2024-04-28,2024-05-07,3495.19,9,Late
LP0009110,L00484,C00130,2024-05-28,2024-05-30,3520.32,2,Paid
LP0009111,L00484,C00130,2024-06-28,2024-07-08,3500.59,10,Late
LP0009112,L00484,C00130,2024-07-28,2024-07-29,3386.28,1,Paid
LP0009113,L00484,C00130,2024-08-28,2024-09-03,3466.99,6,Late
LP0009114,L00484,C00130,2024-09-28,2024-10-06,3520.58,8,Late
LP0009115,L00484,C00130,2024-10-28,2024-10-31,3434.62,3,Paid
LP0009116,L00484,C00130,2024-11-28,2024-11-29,3511.0,1,Paid
LP0009117,L00484,C00130,2024-12-28,2024-12-30,3406.62,2,Paid
LP0009118,L00484,C00130,2025-01-28,2025-02-06,3518.15,9,Late
LP0009119,L00484,C00130,2025-02-28,2025-03-03,3529.55,3,Paid
LP0009120,L00484,C00130,2025-03-28,2025-04-05,3442.83,8,Late
LP0009121,L00484,C00130,2025-04-28,2025-05-05,3457.58,7,Late
LP0009122,L00484,C00130,2025-05-28,2025-06-06,3355.54,9,Late
LP0009123,L00484,C00130,2025-06-28,2025-07-06,3544.18,8,Late
LP0009124,L00485,C00793,2022-11-28,2022-11-30,17261.32,2,Paid
LP0009125,L00485,C00793,2022-12-28,2022-12-30,17212.72,2,Paid
LP0009126,L00485,C00793,2023-01-28,2023-01-31,16625.47,3,Paid
LP0009127,L00485,C00793,2023-02-28,2023-03-08,16419.28,8,Late
LP0009128,L00485,C00793,2023-03-28,2023-04-03,16789.06,6,Late
LP0009129,L00485,C00793,2023-04-28,2023-04-28,16481.14,0,Paid
LP0009130,L00485,C00793,2023-05-28,2023-06-03,16479.51,6,Late
LP0009131,L00485,C00793,2023-06-28,2023-07-03,17069.15,5,Paid
LP0009132,L00485,C00793,2023-07-28,2023-07-29,16919.76,1,Paid
LP0009133,L00485,C00793,2023-08-28,2023-08-31,16626.33,3,Paid
LP0009134,L00485,C00793,2023-09-28,2023-09-30,17110.55,2,Paid
LP0009135,L00485,C00793,2023-10-28,2023-11-05,17179.39,8,Late
LP0009136,L00485,C00793,2023-11-28,2023-12-02,16538.47,4,Paid
LP0009137,L00485,C00793,2023-12-28,2024-01-07,16491.54,10,Late
LP0009138,L00485,C00793,2024-01-28,2024-02-05,16491.85,8,Late
LP0009139,L00485,C00793,2024-02-28,2024-03-07,16563.0,8,Late
LP0009140,L00485,C00793,2024-03-28,2024-03-29,17181.14,1,Paid
LP0009141,L00485,C00793,2024-04-28,2024-05-03,17200.08,5,Paid
LP0009142,L00485,C00793,2024-05-28,2024-05-30,16365.54,2,Paid
LP0009143,L00485,C00793,2024-06-28,2024-07-02,16554.36,4,Paid
LP0009144,L00485,C00793,2024-07-28,2024-07-28,16874.04,0,Paid
LP0009145,L00485,C00793,2024-08-28,2024-08-29,16852.2,1,Paid
LP0009146,L00485,C00793,2024-09-28,2024-10-06,17075.18,8,Late
LP0009147,L00485,C00793,2024-10-28,2024-10-29,16461.47,1,Paid
LP0009148,L00486,C00810,2025-07-28,2025-08-04,22605.16,7,Late
LP0009149,L00486,C00810,2025-08-28,2025-09-03,22266.71,6,Late
LP0009150,L00486,C00810,2025-09-28,2025-10-04,22601.76,6,Late
LP0009151,L00486,C00810,2025-10-28,2025-11-07,22012.57,10,Late
LP0009152,L00486,C00810,2025-11-28,2025-12-01,21429.63,3,Paid
LP0009153,L00486,C00810,2025-12-28,2025-12-29,22043.94,1,Paid
LP0009154,L00486,C00810,2026-01-28,2026-02-06,22382.13,9,Late
LP0009155,L00486,C00810,2026-02-28,2026-02-28,22209.16,0,Paid
LP0009156,L00486,C00810,2026-03-28,2026-04-17,16273.31,20,Partial
LP0009157,L00486,C00810,2026-04-28,2026-06-25,20805.59,58,Partial
LP0009158,L00486,C00810,2026-05-28,2026-06-19,13872.36,22,Partial
LP0009159,L00486,C00810,2026-06-28,2026-08-20,12150.15,53,Partial
LP0009160,L00486,C00810,2026-07-28,2026-08-18,17807.67,21,Partial
LP0009161,L00486,C00810,2026-08-28,,0,71,Missed
LP0009162,L00487,C00562,2022-05-28,2022-05-29,2699.39,1,Paid
LP0009163,L00487,C00562,2022-06-28,2022-06-28,2680.92,0,Paid
LP0009164,L00487,C00562,2022-07-28,2022-08-01,2758.59,4,Paid
LP0009165,L00487,C00562,2022-08-28,2022-09-03,2655.44,6,Late
LP0009166,L00487,C00562,2022-09-28,2022-10-06,2653.14,8,Late
LP0009167,L00487,C00562,2022-10-28,2022-11-06,2641.31,9,Late
LP0009168,L00487,C00562,2022-11-28,2022-12-03,2749.63,5,Paid
LP0009169,L00487,C00562,2022-12-28,2023-01-05,2645.75,8,Late
LP0009170,L00487,C00562,2023-01-28,2023-02-07,2654.91,10,Late
LP0009171,L00487,C00562,2023-02-28,2023-03-09,2735.37,9,Late
LP0009172,L00487,C00562,2023-03-28,2023-04-01,2607.89,4,Paid
LP0009173,L00487,C00562,2023-04-28,2023-04-29,2606.68,1,Paid
LP0009174,L00487,C00562,2023-05-28,2023-06-04,2657.58,7,Late
LP0009175,L00487,C00562,2023-06-28,2023-06-30,2687.36,2,Paid
LP0009176,L00487,C00562,2023-07-28,2023-08-06,2698.35,9,Late
LP0009177,L00487,C00562,2023-08-28,2023-08-30,2621.5,2,Paid
LP0009178,L00487,C00562,2023-09-28,2023-10-03,2675.1,5,Paid
LP0009179,L00487,C00562,2023-10-28,2023-11-07,2712.76,10,Late
LP0009180,L00487,C00562,2023-11-28,2023-11-28,2619.83,0,Paid
LP0009181,L00487,C00562,2023-12-28,2023-12-30,2653.2,2,Paid
LP0009182,L00487,C00562,2024-01-28,2024-01-31,2742.92,3,Paid
LP0009183,L00487,C00562,2024-02-28,2024-02-29,2705.57,1,Paid
LP0009184,L00487,C00562,2024-03-28,2024-03-30,2753.27,2,Paid
LP0009185,L00487,C00562,2024-04-28,2024-04-30,2659.06,2,Paid
LP0009186,L00488,C00897,2023-08-28,2023-09-01,19501.37,4,Paid
LP0009187,L00488,C00897,2023-09-28,2023-10-07,19653.84,9,Late
LP0009188,L00488,C00897,2023-10-28,2023-11-02,19440.88,5,Paid
LP0009189,L00488,C00897,2023-11-28,2023-12-01,19505.43,3,Paid
LP0009190,L00488,C00897,2023-12-28,2024-01-04,19384.58,7,Late
LP0009191,L00488,C00897,2024-01-28,2024-02-05,18870.47,8,Late
LP0009192,L00488,C00897,2024-02-28,2024-03-03,19621.97,4,Paid
LP0009193,L00488,C00897,2024-03-28,2024-04-04,19836.34,7,Late
LP0009194,L00488,C00897,2024-04-28,2024-04-30,18992.27,2,Paid
LP0009195,L00488,C00897,2024-05-28,2024-06-03,19228.47,6,Late
LP0009196,L00488,C00897,2024-06-28,2024-07-05,19319.27,7,Late
LP0009197,L00488,C00897,2024-07-28,2024-08-06,18729.71,9,Late
LP0009198,L00488,C00897,2024-08-28,2024-09-04,19086.77,7,Late
LP0009199,L00488,C00897,2024-09-28,2024-09-29,19188.39,1,Paid
LP0009200,L00488,C00897,2024-10-28,2024-11-05,18722.23,8,Late
LP0009201,L00488,C00897,2024-11-28,2024-12-04,18926.63,6,Late
LP0009202,L00488,C00897,2024-12-28,2025-01-04,19436.62,7,Late
LP0009203,L00488,C00897,2025-01-28,2025-02-01,18732.13,4,Paid
LP0009204,L00488,C00897,2025-02-28,2025-03-09,19684.99,9,Late
LP0009205,L00488,C00897,2025-03-28,2025-03-28,19248.45,0,Paid
LP0009206,L00488,C00897,2025-04-28,2025-05-05,19550.93,7,Late
LP0009207,L00488,C00897,2025-05-28,2025-05-30,19431.71,2,Paid
LP0009208,L00488,C00897,2025-06-28,2025-06-29,19295.39,1,Paid
LP0009209,L00488,C00897,2025-07-28,2025-08-01,19333.91,4,Paid
LP0009210,L00489,C00244,2023-05-28,2023-05-31,6227.28,3,Paid
LP0009211,L00489,C00244,2023-06-28,2023-07-02,6315.41,4,Paid
LP0009212,L00489,C00244,2023-07-28,2023-08-02,6191.09,5,Paid
LP0009213,L00489,C00244,2023-08-28,2023-08-28,6332.1,0,Paid
LP0009214,L00489,C00244,2023-09-28,2023-09-30,6300.63,2,Paid
LP0009215,L00489,C00244,2023-10-28,2023-11-06,6213.03,9,Late
LP0009216,L00489,C00244,2023-11-28,2023-12-03,6084.2,5,Paid
LP0009217,L00489,C00244,2023-12-28,2024-01-02,6357.9,5,Paid
LP0009218,L00489,C00244,2024-01-28,2024-02-01,6287.59,4,Paid
LP0009219,L00489,C00244,2024-02-28,2024-02-29,6445.65,1,Paid
LP0009220,L00489,C00244,2024-03-28,2024-04-01,6291.43,4,Paid
LP0009221,L00489,C00244,2024-04-28,2024-04-30,6279.07,2,Paid
LP0009222,L00489,C00244,2024-05-28,2024-06-02,6344.99,5,Paid
LP0009223,L00489,C00244,2024-06-28,2024-06-28,6343.47,0,Paid
LP0009224,L00489,C00244,2024-07-28,2024-07-30,6391.71,2,Paid
LP0009225,L00489,C00244,2024-08-28,2024-08-31,6443.64,3,Paid
LP0009226,L00489,C00244,2024-09-28,2024-09-29,6107.76,1,Paid
LP0009227,L00489,C00244,2024-10-28,2024-11-04,6367.6,7,Late
LP0009228,L00489,C00244,2024-11-28,2024-12-06,6315.53,8,Late
LP0009229,L00489,C00244,2024-12-28,2024-12-31,6233.13,3,Paid
LP0009230,L00489,C00244,2025-01-28,2025-01-31,6424.86,3,Paid
LP0009231,L00489,C00244,2025-02-28,2025-02-28,6208.54,0,Paid
LP0009232,L00489,C00244,2025-03-28,2025-04-01,6224.16,4,Paid
LP0009233,L00489,C00244,2025-04-28,2025-04-28,6255.32,0,Paid
LP0009234,L00490,C00843,2024-10-28,2024-11-07,23413.69,10,Late
LP0009235,L00490,C00843,2024-11-28,2024-12-02,22432.96,4,Paid
LP0009236,L00490,C00843,2024-12-28,2025-01-07,23074.86,10,Late
LP0009237,L00490,C00843,2025-01-28,2025-02-04,22632.34,7,Late
LP0009238,L00490,C00843,2025-02-28,2025-03-03,22229.81,3,Paid
LP0009239,L00490,C00843,2025-03-28,2025-03-30,22697.34,2,Paid
LP0009240,L00490,C00843,2025-04-28,2025-04-29,23323.97,1,Paid
LP0009241,L00490,C00843,2025-05-28,2025-05-28,22860.2,0,Paid
LP0009242,L00490,C00843,2025-06-28,2025-07-02,22566.69,4,Paid
LP0009243,L00490,C00843,2025-07-28,2025-07-31,23384.46,3,Paid
LP0009244,L00490,C00843,2025-08-28,2025-08-29,23153.52,1,Paid
LP0009245,L00490,C00843,2025-09-28,2025-10-02,22731.23,4,Paid
LP0009246,L00490,C00843,2025-10-28,2025-11-23,12587.64,26,Partial
LP0009247,L00490,C00843,2025-11-28,,0,97,Missed
LP0009248,L00490,C00843,2025-12-28,2026-02-04,18304.81,38,Partial
LP0009249,L00490,C00843,2026-01-28,2026-03-14,15050.93,45,Partial
LP0009250,L00490,C00843,2026-02-28,2026-04-18,16839.2,49,Partial
LP0009251,L00490,C00843,2026-03-28,2026-05-08,16257.55,41,Partial
LP0009252,L00490,C00843,2026-04-28,2026-06-03,18515.53,36,Partial
LP0009253,L00490,C00843,2026-05-28,,0,100,Missed
LP0009254,L00490,C00843,2026-06-28,2026-08-01,14661.01,34,Partial
LP0009255,L00490,C00843,2026-07-28,,0,53,Missed
LP0009256,L00490,C00843,2026-08-28,2026-10-14,16562.39,47,Partial
LP0009257,L00491,C00496,2023-12-28,2024-01-02,4591.41,5,Paid
LP0009258,L00491,C00496,2024-01-28,2024-02-04,4589.13,7,Late
LP0009259,L00491,C00496,2024-02-28,2024-03-06,4767.23,7,Late
LP0009260,L00491,C00496,2024-03-28,2024-04-04,4516.09,7,Late
LP0009261,L00491,C00496,2024-04-28,2024-04-28,4654.88,0,Paid
LP0009262,L00491,C00496,2024-05-28,2024-06-07,4731.3,10,Late
LP0009263,L00491,C00496,2024-06-28,2024-07-03,4663.59,5,Paid
LP0009264,L00491,C00496,2024-07-28,2024-08-05,4696.43,8,Late
LP0009265,L00491,C00496,2024-08-28,2024-09-01,4660.29,4,Paid
LP0009266,L00491,C00496,2024-09-28,2024-10-03,4749.98,5,Paid
LP0009267,L00491,C00496,2024-10-28,2024-11-01,4719.56,4,Paid
LP0009268,L00491,C00496,2024-11-28,2024-12-01,4768.67,3,Paid
LP0009269,L00491,C00496,2024-12-28,2025-01-04,4706.52,7,Late
LP0009270,L00491,C00496,2025-01-28,2025-02-01,4532.54,4,Paid
LP0009271,L00491,C00496,2025-02-28,2025-03-01,4712.1,1,Paid
LP0009272,L00491,C00496,2025-03-28,2025-04-02,4628.35,5,Paid
LP0009273,L00491,C00496,2025-04-28,2025-04-30,4641.46,2,Paid
LP0009274,L00491,C00496,2025-05-28,2025-05-28,4764.41,0,Paid
LP0009275,L00491,C00496,2025-06-28,2025-07-08,4605.61,10,Late
LP0009276,L00491,C00496,2025-07-28,2025-08-03,4554.73,6,Late
LP0009277,L00491,C00496,2025-08-28,2025-09-03,4757.21,6,Late
LP0009278,L00491,C00496,2025-09-28,2025-10-07,4667.04,9,Late
LP0009279,L00491,C00496,2025-10-28,2025-10-29,4660.16,1,Paid
LP0009280,L00491,C00496,2025-11-28,2025-12-03,4544.67,5,Paid
LP0009281,L00492,C00029,2023-07-28,2023-08-06,3934.44,9,Late
LP0009282,L00492,C00029,2023-08-28,2023-08-28,4033.01,0,Paid
LP0009283,L00492,C00029,2023-09-28,2023-10-02,3994.37,4,Paid
LP0009284,L00492,C00029,2023-10-28,2023-10-29,4000.24,1,Paid
LP0009285,L00492,C00029,2023-11-28,2023-12-02,4123.2,4,Paid
LP0009286,L00492,C00029,2023-12-28,2024-01-03,3907.81,6,Late
LP0009287,L00492,C00029,2024-01-28,2024-02-07,3995.29,10,Late
LP0009288,L00492,C00029,2024-02-28,2024-03-03,4034.42,4,Paid
LP0009289,L00492,C00029,2024-03-28,2024-03-31,4106.27,3,Paid
LP0009290,L00492,C00029,2024-04-28,2024-05-01,4015.31,3,Paid
LP0009291,L00492,C00029,2024-05-28,2024-06-02,4065.87,5,Paid
LP0009292,L00492,C00029,2024-06-28,2024-07-06,3949.17,8,Late
LP0009293,L00492,C00029,2024-07-28,2024-08-05,3947.02,8,Late
LP0009294,L00492,C00029,2024-08-28,2024-08-31,3953.07,3,Paid
LP0009295,L00492,C00029,2024-09-28,2024-09-29,3961.91,1,Paid
LP0009296,L00492,C00029,2024-10-28,2024-10-31,4055.34,3,Paid
LP0009297,L00492,C00029,2024-11-28,2024-12-03,4103.58,5,Paid
LP0009298,L00492,C00029,2024-12-28,2025-01-05,3976.69,8,Late
LP0009299,L00492,C00029,2025-01-28,2025-02-06,4063.76,9,Late
LP0009300,L00492,C00029,2025-02-28,2025-03-08,4091.58,8,Late
LP0009301,L00492,C00029,2025-03-28,2025-04-07,3940.31,10,Late
LP0009302,L00492,C00029,2025-04-28,2025-04-28,4125.26,0,Paid
LP0009303,L00492,C00029,2025-05-28,2025-06-03,4001.99,6,Late
LP0009304,L00492,C00029,2025-06-28,2025-07-03,3948.46,5,Paid
LP0009305,L00493,C00770,2023-01-28,2023-02-04,20740.02,7,Late
LP0009306,L00493,C00770,2023-02-28,2023-03-01,20028.48,1,Paid
LP0009307,L00493,C00770,2023-03-28,2023-03-28,20011.77,0,Paid
LP0009308,L00493,C00770,2023-04-28,2023-05-06,21138.36,8,Late
LP0009309,L00493,C00770,2023-05-28,2023-05-28,20033.78,0,Paid
LP0009310,L00493,C00770,2023-06-28,2023-07-01,21092.75,3,Paid
LP0009311,L00493,C00770,2023-07-28,2023-08-03,20478.73,6,Late
LP0009312,L00493,C00770,2023-08-28,2023-08-29,20561.94,1,Paid
LP0009313,L00493,C00770,2023-09-28,2023-09-28,20613.41,0,Paid
LP0009314,L00493,C00770,2023-10-28,2023-11-05,21005.12,8,Late
LP0009315,L00493,C00770,2023-11-28,2023-12-02,20366.55,4,Paid
LP0009316,L00493,C00770,2023-12-28,2024-01-06,21121.23,9,Late
LP0009317,L00493,C00770,2024-01-28,2024-02-06,21088.94,9,Late
LP0009318,L00493,C00770,2024-02-28,2024-03-05,21187.93,6,Late
LP0009319,L00493,C00770,2024-03-28,2024-03-30,21163.84,2,Paid
LP0009320,L00493,C00770,2024-04-28,2024-05-05,20947.22,7,Late
LP0009321,L00493,C00770,2024-05-28,2024-06-02,19989.61,5,Paid
LP0009322,L00493,C00770,2024-06-28,2024-07-07,20928.68,9,Late
LP0009323,L00493,C00770,2024-07-28,2024-07-30,20423.45,2,Paid
LP0009324,L00493,C00770,2024-08-28,2024-08-29,20175.79,1,Paid
LP0009325,L00493,C00770,2024-09-28,2024-10-07,20129.19,9,Late
LP0009326,L00493,C00770,2024-10-28,2024-10-31,20440.71,3,Paid
LP0009327,L00493,C00770,2024-11-28,2024-12-05,20390.36,7,Late
LP0009328,L00493,C00770,2024-12-28,2025-01-06,21196.98,9,Late
LP0009329,L00494,C00492,2025-01-28,2025-01-30,23668.7,2,Paid
LP0009330,L00494,C00492,2025-02-28,2025-03-01,23644.87,1,Paid
LP0009331,L00494,C00492,2025-03-28,2025-04-04,23514.2,7,Late
LP0009332,L00494,C00492,2025-04-28,2025-05-04,23574.59,6,Late
LP0009333,L00494,C00492,2025-05-28,2025-06-03,22551.75,6,Late
LP0009334,L00494,C00492,2025-06-28,2025-06-30,23157.61,2,Paid
LP0009335,L00494,C00492,2025-07-28,2025-07-31,22614.41,3,Paid
LP0009336,L00494,C00492,2025-08-28,2025-08-28,22471.92,0,Paid
LP0009337,L00494,C00492,2025-09-28,2025-10-08,22387.77,10,Late
LP0009338,L00494,C00492,2025-10-28,2025-11-04,23539.61,7,Late
LP0009339,L00494,C00492,2025-11-28,2025-11-28,22480.45,0,Paid
LP0009340,L00494,C00492,2025-12-28,2026-01-04,23362.6,7,Late
LP0009341,L00494,C00492,2026-01-28,2026-02-01,22746.82,4,Paid
LP0009342,L00494,C00492,2026-02-28,2026-02-28,23065.37,0,Paid
LP0009343,L00494,C00492,2026-03-28,2026-04-01,23688.57,4,Paid
LP0009344,L00494,C00492,2026-04-28,2026-05-04,22687.21,6,Late
LP0009345,L00494,C00492,2026-05-28,2026-05-29,22993.77,1,Paid
LP0009346,L00494,C00492,2026-06-28,2026-07-03,22334.03,5,Paid
LP0009347,L00494,C00492,2026-07-28,2026-08-05,23368.87,8,Late
LP0009348,L00494,C00492,2026-08-28,2026-08-31,22452.26,3,Paid
LP0009349,L00495,C00178,2024-03-28,2024-03-30,4388.81,2,Paid
LP0009350,L00495,C00178,2024-04-28,2024-05-01,4172.24,3,Paid
LP0009351,L00495,C00178,2024-05-28,2024-06-02,4361.47,5,Paid
LP0009352,L00495,C00178,2024-06-28,2024-07-01,4212.58,3,Paid
LP0009353,L00495,C00178,2024-07-28,2024-08-04,4239.38,7,Late
LP0009354,L00495,C00178,2024-08-28,2024-08-29,4357.18,1,Paid
LP0009355,L00495,C00178,2024-09-28,2024-10-02,4161.02,4,Paid
LP0009356,L00495,C00178,2024-10-28,2024-10-28,4357.87,0,Paid
LP0009357,L00495,C00178,2024-11-28,2024-12-08,4199.4,10,Late
LP0009358,L00495,C00178,2024-12-28,2025-01-02,4169.5,5,Paid
LP0009359,L00495,C00178,2025-01-28,2025-01-29,4240.01,1,Paid
LP0009360,L00495,C00178,2025-02-28,2025-03-08,4330.48,8,Late
LP0009361,L00495,C00178,2025-03-28,2025-04-03,4320.72,6,Late
LP0009362,L00495,C00178,2025-04-28,2025-05-06,4318.3,8,Late
LP0009363,L00495,C00178,2025-05-28,2025-06-05,4190.62,8,Late
LP0009364,L00495,C00178,2025-06-28,2025-07-01,4298.89,3,Paid
LP0009365,L00495,C00178,2025-07-28,2025-08-04,4315.4,7,Late
LP0009366,L00495,C00178,2025-08-28,2025-08-31,4386.98,3,Paid
LP0009367,L00495,C00178,2025-09-28,2025-09-30,4256.79,2,Paid
LP0009368,L00495,C00178,2025-10-28,2025-11-03,4150.93,6,Late
LP0009369,L00495,C00178,2025-11-28,2025-12-06,4216.97,8,Late
LP0009370,L00495,C00178,2025-12-28,2026-01-06,4383.28,9,Late
LP0009371,L00495,C00178,2026-01-28,2026-02-03,4197.9,6,Late
LP0009372,L00495,C00178,2026-02-28,2026-03-05,4236.58,5,Paid
LP0009373,L00496,C00153,2024-02-28,2024-03-04,47394.45,5,Paid
LP0009374,L00496,C00153,2024-03-28,2024-03-28,45739.24,0,Paid
LP0009375,L00496,C00153,2024-04-28,2024-04-29,47400.62,1,Paid
LP0009376,L00496,C00153,2024-05-28,2024-06-07,47808.78,10,Late
LP0009377,L00496,C00153,2024-06-28,2024-06-29,46287.29,1,Paid
LP0009378,L00496,C00153,2024-07-28,2024-08-07,47215.71,10,Late
LP0009379,L00496,C00153,2024-08-28,2024-09-06,46528.08,9,Late
LP0009380,L00496,C00153,2024-09-28,2024-10-03,46086.61,5,Paid
LP0009381,L00496,C00153,2024-10-28,2024-11-02,47172.35,5,Paid
LP0009382,L00496,C00153,2024-11-28,2024-12-01,48206.52,3,Paid
LP0009383,L00496,C00153,2024-12-28,2024-12-29,47727.49,1,Paid
LP0009384,L00496,C00153,2025-01-28,2025-02-03,46575.36,6,Late
LP0009385,L00496,C00153,2025-02-28,2025-03-09,47605.36,9,Late
LP0009386,L00496,C00153,2025-03-28,2025-03-28,46496.3,0,Paid
LP0009387,L00496,C00153,2025-04-28,2025-05-07,47970.11,9,Late
LP0009388,L00496,C00153,2025-05-28,2025-06-01,46564.18,4,Paid
LP0009389,L00496,C00153,2025-06-28,2025-07-08,47202.54,10,Late
LP0009390,L00496,C00153,2025-07-28,2025-07-29,46279.52,1,Paid
LP0009391,L00496,C00153,2025-08-28,2025-08-30,47718.67,2,Paid
LP0009392,L00496,C00153,2025-09-28,2025-09-29,45560.34,1,Paid
LP0009393,L00496,C00153,2025-10-28,2025-10-28,47350.42,0,Paid
LP0009394,L00496,C00153,2025-11-28,2025-12-01,46968.63,3,Paid
LP0009395,L00496,C00153,2025-12-28,2026-01-07,46889.59,10,Late
LP0009396,L00496,C00153,2026-01-28,2026-02-07,46821.16,10,Late
LP0009397,L00497,C00772,2024-02-28,2024-03-02,4164.89,3,Paid
LP0009398,L00497,C00772,2024-03-28,2024-04-07,4065.01,10,Late
LP0009399,L00497,C00772,2024-04-28,2024-05-02,4190.64,4,Paid
LP0009400,L00497,C00772,2024-05-28,2024-05-29,3994.38,1,Paid
LP0009401,L00497,C00772,2024-06-28,2024-06-29,4156.85,1,Paid
LP0009402,L00497,C00772,2024-07-28,2024-07-28,3968.1,0,Paid
LP0009403,L00497,C00772,2024-08-28,2024-09-03,4092.39,6,Late
LP0009404,L00497,C00772,2024-09-28,2024-10-07,4075.3,9,Late
LP0009405,L00497,C00772,2024-10-28,2024-10-30,3979.61,2,Paid
LP0009406,L00497,C00772,2024-11-28,2024-11-28,4088.7,0,Paid
LP0009407,L00497,C00772,2024-12-28,2025-01-05,4065.52,8,Late
LP0009408,L00497,C00772,2025-01-28,2025-02-01,4002.74,4,Paid
LP0009409,L00497,C00772,2025-02-28,2025-03-10,4190.45,10,Late
LP0009410,L00497,C00772,2025-03-28,2025-04-03,4190.29,6,Late
