transaction_id,account_id,customer_id,branch_id,transaction_datetime,transaction_type,transaction_amount,currency,channel,merchant_category,transaction_city,device_id,transaction_status,fee_amount,operational_cost,fraud_confirmed
T00024920,A000003,C00002,B017,2025-11-30 02:13:41,Credit,32727.12,INR,Net Banking,Travel,Kochi,D00002-1,Success,8.05,2.24,No
T00024952,A000012,C00007,B025,2026-08-25 10:52:20,Debit,54734.14,INR,Card,E-Commerce,Hyderabad,D00007-1,Success,14.23,8.5,No
T00024966,A000774,C00536,B019,2024-11-27 08:21:39,Credit,23786.22,INR,UPI,Transfer,Coimbatore,D00536-1,Success,32.84,12.88,No
T00024988,A000213,C00144,B005,2026-06-09 18:10:00,Debit,40281.68,INR,Branch,Transfer,Mumbai,D00144-1,Success,16.77,18.85,No
T00025000,A000935,C00653,B021,2026-03-08 10:04:12,Debit,36585.66,INR,UPI,E-Commerce,Hyderabad,D00653-1,Success,30.93,18.3,No
T00025004,A000291,C00201,B010,2024-06-14 17:15:47,Credit,32443.0,INR,Net Banking,Healthcare,Kochi,D00201-1,Reversed,9.39,15.07,No
T00025005,A000378,C00264,B010,2026-05-30 23:03:13,Debit,21328.18,INR,UPI,Electronics,Kochi,D00264-1,Success,32.3,5.01,No
T00025022,A000460,C00323,B017,2024-10-04 12:21:50,Credit,27167.86,EUR,Card,E-Commerce,Bengaluru,D00323-1,Success,0.99,25.47,No
T00025051,A000788,C00545,B020,2025-02-28 18:35:40,Debit,79407.07,EUR,Card,Electronics,Chennai,D00545-1,Success,15.71,16.83,No
T00025062,A000370,C00258,B001,2026-06-29 11:48:14,Debit,23496.83,INR,Mobile Banking,Utilities,Bengaluru,D00258-1,Success,13.6,29.98,No
T00025063,A000538,C00377,B009,2026-06-11 04:59:07,Debit,20575.23,INR,UPI,Transfer,Pune,D00377-1,Success,4.47,2.54,No
T00025069,A001047,C00736,B004,2024-07-28 09:27:43,Credit,38774.46,INR,Mobile Banking,Grocery,Kolkata,D00736-1,Success,8.52,22.81,No
T00025093,A000294,C00204,B021,2025-09-20 11:28:06,Credit,66650.68,INR,UPI,Transfer,Kolkata,D00204-1,Success,2.02,24.41,No
T00025104,A001188,C00827,B018,2024-08-24 18:11:50,Debit,21304.04,INR,Card,Healthcare,Chennai,D00827-1,Success,20.83,21.36,No
T00025109,A001365,C00951,B025,2025-06-21 03:27:15,Credit,24601.41,INR,Mobile Banking,E-Commerce,Hyderabad,D00951-1,Success,18.97,17.38,No
T00025119,A000151,C00098,B001,2025-03-02 19:01:43,Credit,33356.79,INR,Mobile Banking,Dining,Hyderabad,D00098-1,Success,7.89,16.72,No
T00025124,A001259,C00876,B003,2024-04-23 16:28:20,Debit,23572.07,INR,Card,Utilities,Madurai,D00876-1,Success,6.3,4.51,No
T00025129,A000869,C00602,B003,2026-08-20 21:52:36,Debit,28228.26,INR,Net Banking,Utilities,Pune,D00602-1,Success,17.54,9.25,No
T00025148,A000019,C00014,B006,2024-05-25 17:26:34,Debit,117105.68,INR,Net Banking,Dining,Pune,D00014-1,Failed,23.65,6.67,No
T00025150,A000750,C00518,B013,2026-07-19 20:46:10,Debit,40931.18,INR,ATM,Transfer,Pune,D00518-1,Success,16.95,28.64,No
T00025164,A000903,C00627,B013,2024-05-21 14:42:03,Credit,42557.18,INR,Net Banking,Healthcare,Chennai,D00627-1,Success,3.07,22.62,No
T00025181,A000718,C00498,B003,2025-06-23 10:18:14,Debit,25576.83,INR,Card,Transfer,Pune,D00498-1,Success,7.07,5.35,No
T00025192,A001199,C00834,B013,2025-05-01 10:31:14,Debit,43266.14,INR,Mobile Banking,Grocery,Chennai,D00834-1,Success,7.87,11.6,No
T00025208,A000361,C00252,B019,2024-07-21 10:42:32,Debit,24162.24,INR,Mobile Banking,Utilities,Mumbai,D00252-1,Success,9.71,10.4,No
T00025221,A000474,C00332,B012,2024-03-30 16:04:35,Debit,40831.57,INR,Card,Utilities,Coimbatore,D00332-1,Success,15.32,8.76,No
T00025223,A000055,C00038,B020,2026-01-26 01:06:45,Debit,27581.1,INR,ATM,Fuel,Pune,D00038-1,Success,7.67,11.78,No
T00025224,A000344,C00238,B024,2026-05-02 23:05:08,Credit,32049.21,INR,UPI,ATM,Chennai,D00238-1,Success,0.21,8.34,No
T00025232,A000049,C00034,B008,2025-12-16 10:08:59,Credit,60326.37,INR,Card,Healthcare,Delhi,D00034-1,Success,11.42,27.84,No
T00025241,A001078,C00756,B012,2026-04-04 14:46:52,Debit,25743.41,INR,UPI,ATM,Coimbatore,D00756-1,Success,14.2,13.46,No
T00025249,A000242,C00166,B015,2026-04-03 00:45:14,Debit,22155.88,INR,Branch,Transfer,Mumbai,D00166-1,Success,16.27,13.25,No
T00025257,A000256,C00176,B015,2024-02-10 03:40:12,Debit,24512.78,EUR,UPI,Dining,Coimbatore,D00176-1,Success,28.6,5.3,No
T00025264,A001101,C00772,B003,2026-05-15 18:32:00,Credit,32453.97,INR,Branch,Healthcare,Mumbai,D00772-1,Success,10.16,6.24,No
T00025287,A001048,C00736,B004,2025-12-23 14:44:43,Debit,27040.8,INR,UPI,Healthcare,Kolkata,D00736-1,Success,18.71,15.08,No
T00025289,A000076,C00048,B016,2026-08-18 10:34:15,Debit,25969.57,INR,Net Banking,Electronics,Bengaluru,D00048-1,Success,34.2,21.82,No
T00025297,A000469,C00328,B013,2025-02-20 08:09:25,Credit,22849.23,INR,Mobile Banking,Fuel,Bengaluru,D00328-1,Success,18.93,18.04,No
T00025308,A000022,C00016,B003,2026-08-23 21:27:41,Debit,26063.84,INR,UPI,Grocery,Hyderabad,D00016-1,Success,16.58,16.56,No
T00025322,A000865,C00600,B015,2026-05-30 01:19:24,Credit,21853.65,INR,Net Banking,Grocery,Kolkata,D00600-1,Success,18.12,10.6,No
T00025323,A000814,C00563,B009,2026-04-12 22:37:04,Debit,20605.1,INR,Card,Travel,Mumbai,D00563-1,Success,11.0,12.47,No
T00025326,A000120,C00074,B025,2026-07-29 16:12:30,Debit,28907.08,INR,ATM,Fuel,Hyderabad,D00074-1,Success,17.39,14.18,No
T00025340,A001113,C00778,B024,2026-08-04 14:40:34,Debit,26410.7,INR,Card,Grocery,Kolkata,D00778-1,Success,11.41,21.68,No
T00025342,A000259,C00178,B024,2026-01-11 21:02:29,Debit,56974.98,INR,ATM,Grocery,Coimbatore,D00178-1,Success,16.14,26.9,No
T00025390,A000464,C00324,B022,2026-02-04 14:18:14,Debit,20222.22,INR,ATM,Dining,Bengaluru,D00324-1,Success,34.13,25.61,No
T00025393,A000033,C00025,B014,2024-03-13 16:52:29,Credit,33178.77,INR,Net Banking,Transfer,Hyderabad,D00025-1,Success,25.88,10.57,No
T00025403,A001150,C00802,B013,2025-12-27 00:28:24,Credit,20063.53,INR,Net Banking,ATM,Kolkata,D00802-1,Success,5.41,15.31,No
T00025414,A001257,C00875,B011,2025-02-11 03:22:54,Debit,26527.98,INR,ATM,Fuel,Kochi,D00875-1,Success,11.36,20.75,No
T00025421,A000727,C00502,B020,2025-10-13 08:39:16,Debit,21110.45,INR,UPI,Fuel,Pune,D00502-1,Success,9.24,16.81,No
T00025496,A001226,C00854,B012,2024-08-14 00:43:50,Credit,24150.02,INR,UPI,Travel,Hyderabad,D00854-1,Success,9.75,12.82,No
T00025501,A001115,C00778,B024,2024-04-03 22:02:55,Debit,47747.16,INR,Card,Healthcare,Kolkata,D00778-1,Reversed,13.25,5.69,No
T00025504,A000645,C00448,B025,2026-08-23 22:36:16,Debit,31475.11,INR,Branch,Utilities,Kochi,D00448-1,Success,30.88,22.09,No
T00025510,A000084,C00052,B001,2026-01-29 06:46:06,Credit,43652.65,INR,Mobile Banking,Electronics,Hyderabad,D00052-1,Success,0.96,21.75,No
T00025516,A000278,C00193,B015,2025-07-07 12:30:20,Debit,43812.7,INR,UPI,Electronics,Hyderabad,D00193-1,Success,8.16,25.78,No
T00025518,A001073,C00752,B008,2025-09-17 14:21:32,Debit,21867.63,INR,Net Banking,Fuel,Chennai,D00752-1,Success,3.38,23.48,No
T00025523,A000632,C00441,B007,2026-08-10 22:29:19,Debit,36808.08,INR,UPI,ATM,Pune,D00441-1,Success,14.6,24.87,No
T00025552,A000422,C00295,B002,2025-06-03 13:04:16,Debit,22852.12,INR,Mobile Banking,Utilities,Kochi,D00295-1,Success,21.05,25.8,No
T00025555,A000232,C00158,B004,2026-03-17 01:02:05,Debit,99437.8,INR,UPI,ATM,Delhi,D00158-1,Success,27.36,11.53,No
T00025567,A000699,C00488,B001,2026-03-29 23:35:51,Debit,20209.57,INR,Mobile Banking,Travel,Coimbatore,D00488-1,Success,33.07,4.37,No
T00025572,A001074,C00753,B023,2025-05-18 22:55:39,Debit,38551.86,INR,UPI,Grocery,Hyderabad,D00753-1,Success,14.91,10.45,No
T00025587,A000283,C00197,B010,2026-05-07 17:02:38,Credit,23456.89,INR,Card,E-Commerce,Hyderabad,D00197-1,Success,7.46,29.23,No
T00025597,A001144,C00798,B008,2024-07-18 21:00:14,Credit,37994.5,INR,Card,Travel,Mumbai,D00798-1,Success,18.67,17.02,No
T00025601,A000220,C00149,B015,2026-01-21 20:44:49,Debit,22830.76,INR,UPI,Transfer,Coimbatore,D00149-1,Success,23.83,3.17,No
T00025613,A000777,C00538,B025,2024-06-11 05:02:54,Credit,31963.61,INR,Card,Transfer,Pune,D00538-1,Success,24.34,24.96,No
T00025627,A000649,C00451,B016,2025-12-27 02:00:32,Debit,64886.23,INR,ATM,Dining,Hyderabad,D00451-1,Success,21.74,23.2,No
T00025633,A000450,C00314,B010,2025-05-11 00:03:50,Credit,25562.08,INR,UPI,Utilities,Madurai,D00314-1,Success,11.96,4.76,No
T00025686,A000128,C00081,B024,2026-07-14 23:58:40,Debit,70070.59,INR,UPI,Dining,Hyderabad,D00081-1,Success,2.47,21.98,No
T00025700,A000410,C00288,B013,2026-02-02 17:24:27,Debit,21951.87,INR,Mobile Banking,Transfer,Bengaluru,D00288-1,Success,15.43,22.93,No
T00025743,A000755,C00523,B014,2026-05-30 08:22:28,Debit,29052.4,INR,UPI,Electronics,Hyderabad,D00523-1,Failed,17.25,28.52,No
T00025753,A000037,C00027,B017,2025-03-10 23:30:10,Debit,23011.77,INR,Card,E-Commerce,Pune,D00027-1,Success,24.92,22.07,No
T00025771,A001417,C00987,B011,2026-08-15 06:07:49,Credit,48237.23,INR,Net Banking,Dining,Madurai,D00987-1,Success,23.05,23.91,No
T00025829,A000569,C00399,B018,2026-03-15 11:58:25,Debit,27877.11,INR,Card,Transfer,Madurai,D00399-1,Success,27.97,22.83,No
T00025840,A000196,C00131,B021,2026-06-08 13:24:46,Debit,21434.45,INR,Mobile Banking,Utilities,Coimbatore,D00131-1,Reversed,23.12,3.15,No
T00025858,A001127,C00785,B001,2025-10-09 02:42:10,Debit,51070.05,EUR,UPI,E-Commerce,Chennai,D00785-1,Success,25.64,26.41,No
T00025862,A001204,C00836,B023,2024-11-05 08:36:44,Debit,25679.66,INR,Card,Healthcare,Pune,D00836-1,Success,9.9,5.67,No
T00025866,A001311,C00911,B019,2026-02-09 20:59:17,Debit,19982.16,INR,Card,Electronics,Bengaluru,D00911-1,Success,4.91,14.15,No
T00025869,A001263,C00879,B025,2025-09-27 09:36:06,Debit,19926.42,INR,UPI,Transfer,Hyderabad,D00879-1,Success,9.31,26.06,No
T00025870,A000522,C00365,B015,2025-07-12 07:29:13,Credit,36526.9,INR,Card,Transfer,Coimbatore,D00365-1,Success,32.54,9.77,No
T00025879,A001282,C00892,B013,2024-12-17 11:45:08,Debit,32221.54,EUR,Card,Dining,Kolkata,D00892-1,Success,15.28,14.66,No
T00025906,A000940,C00657,B022,2026-08-02 10:39:20,Debit,25429.45,INR,UPI,E-Commerce,Bengaluru,D00657-1,Success,11.22,24.49,No
T00025923,A000208,C00139,B011,2025-08-24 04:04:03,Debit,34620.31,INR,Card,Grocery,Madurai,D00139-1,Success,9.47,22.52,No
T00025927,A001042,C00732,B020,2026-07-02 02:30:54,Debit,21504.29,INR,UPI,ATM,Kochi,D00732-1,Success,30.45,7.83,No
T00025928,A001233,C00859,B001,2024-12-08 02:53:40,Debit,21824.47,INR,Net Banking,ATM,Pune,D00859-1,Success,29.93,10.12,No
T00025956,A001005,C00705,B006,2026-05-27 21:54:02,Debit,44971.94,INR,Branch,E-Commerce,Kolkata,D00705-1,Success,23.38,29.96,No
T00025997,A000478,C00335,B005,2025-10-30 21:12:19,Debit,21796.2,INR,Card,Fuel,Hyderabad,D00335-1,Success,16.12,19.38,No
T00026001,A000233,C00159,B009,2025-08-22 10:03:00,Debit,59391.09,INR,Mobile Banking,Transfer,Hyderabad,D00159-2,Success,20.0,12.0,Yes
T00026002,A000233,C00159,B009,2025-08-22 10:15:00,Debit,72319.76,INR,Mobile Banking,Transfer,Hyderabad,D00159-3,Success,20.0,12.0,Yes
T00026003,A000233,C00159,B009,2025-08-22 10:27:00,Debit,97543.04,INR,Mobile Banking,Transfer,Hyderabad,D00159-4,Success,20.0,12.0,Yes
T00026004,A000233,C00159,B009,2025-08-22 10:39:00,Debit,36137.8,INR,Mobile Banking,Transfer,Hyderabad,D00159-5,Success,20.0,12.0,Yes
T00026005,A000028,C00021,B012,2025-06-17 04:45:00,Debit,135094.44,INR,Card,Travel,Coimbatore,D00021-1,Success,30.0,18.0,Yes
T00026006,A000028,C00021,B012,2025-06-17 06:45:00,Debit,127015.45,INR,Card,Travel,Bengaluru,D00021-1,Success,30.0,18.0,Yes
T00026007,A000028,C00021,B012,2025-06-17 08:45:00,Debit,46302.35,INR,Card,Travel,Chennai,D00021-1,Success,30.0,18.0,Yes
T00026008,A000273,C00190,B014,2026-05-25 22:24:00,Debit,148508.47,INR,Card,Travel,Hyderabad,D00190-1,Success,30.0,18.0,Yes
T00026009,A000273,C00190,B014,2026-05-26 00:24:00,Debit,127598.68,INR,Card,Travel,Madurai,D00190-1,Success,30.0,18.0,Yes
T00026010,A000273,C00190,B014,2026-05-26 02:24:00,Debit,43640.36,INR,Card,Travel,Coimbatore,D00190-1,Success,30.0,18.0,Yes
T00026011,A001174,C00819,B006,2025-08-28 19:06:00,Debit,37467.76,INR,Card,Electronics,Madurai,D00819-1,Success,25.0,15.0,Yes
T00026012,A001174,C00819,B006,2025-08-28 19:08:00,Debit,51973.06,INR,Card,Electronics,Madurai,D00819-1,Success,25.0,15.0,Yes
T00026013,A001174,C00819,B006,2025-08-28 19:10:00,Debit,32090.16,INR,Card,Electronics,Madurai,D00819-1,Success,25.0,15.0,Yes
T00026014,A001174,C00819,B006,2025-08-28 19:12:00,Debit,55599.71,INR,Card,Electronics,Madurai,D00819-1,Success,25.0,15.0,Yes
T00026015,A001174,C00819,B006,2025-08-28 19:14:00,Debit,20329.0,INR,Card,Electronics,Madurai,D00819-1,Success,25.0,15.0,Yes
T00026017,A001302,C00906,B006,2025-07-24 17:31:00,Debit,70027.33,INR,Mobile Banking,Transfer,Pune,D00906-2,Success,20.0,12.0,Yes
T00026018,A001302,C00906,B006,2025-07-24 17:43:00,Debit,67065.74,INR,Mobile Banking,Transfer,Pune,D00906-3,Success,20.0,12.0,Yes
T00026019,A001302,C00906,B006,2025-07-24 17:55:00,Debit,91029.56,INR,Mobile Banking,Transfer,Pune,D00906-4,Success,20.0,12.0,Yes
T00026020,A001302,C00906,B006,2025-07-24 18:07:00,Debit,67455.11,INR,Mobile Banking,Transfer,Pune,D00906-5,Success,20.0,12.0,Yes
T00026021,A000130,C00083,B004,2026-05-28 04:08:00,Debit,45102.49,INR,Mobile Banking,Transfer,Pune,D00083-2,Success,20.0,12.0,Yes
T00026022,A000130,C00083,B004,2026-05-28 04:20:00,Debit,94735.17,INR,Mobile Banking,Transfer,Pune,D00083-3,Success,20.0,12.0,Yes
T00026023,A000130,C00083,B004,2026-05-28 04:32:00,Debit,108440.0,INR,Mobile Banking,Transfer,Pune,D00083-4,Success,20.0,12.0,Yes
T00026024,A000130,C00083,B004,2026-05-28 04:44:00,Debit,60738.7,INR,Mobile Banking,Transfer,Pune,D00083-5,Success,20.0,12.0,Yes
T00026025,A001150,C00802,B013,2025-08-01 05:41:00,Debit,75462.21,INR,Card,Travel,Delhi,D00802-1,Success,30.0,18.0,Yes
T00026026,A001150,C00802,B013,2025-08-01 07:41:00,Debit,45624.91,INR,Card,Travel,Kolkata,D00802-1,Success,30.0,18.0,Yes
T00026027,A001150,C00802,B013,2025-08-01 09:41:00,Debit,106393.64,INR,Card,Travel,Madurai,D00802-1,Success,30.0,18.0,Yes
T00026028,A001038,C00728,B016,2026-04-16 20:06:00,Debit,39650.62,INR,Net Banking,Transfer,Madurai,D00728-1,Failed,0.0,10.0,No
T00026029,A001038,C00728,B016,2026-04-16 20:09:00,Debit,77361.28,INR,Net Banking,Transfer,Madurai,D00728-1,Failed,0.0,10.0,No
T00026030,A001038,C00728,B016,2026-04-16 20:12:00,Debit,26767.96,INR,Net Banking,Transfer,Madurai,D00728-1,Failed,0.0,10.0,No
T00026032,A001038,C00728,B016,2026-04-16 20:18:00,Debit,25909.08,INR,Net Banking,Transfer,Madurai,D00728-1,Failed,0.0,10.0,Yes
T00026033,A000017,C00012,B013,2026-04-13 10:19:00,Debit,96728.3,INR,Mobile Banking,Transfer,Coimbatore,D00012-2,Success,20.0,12.0,Yes
T00026034,A000017,C00012,B013,2026-04-13 10:31:00,Debit,32382.13,INR,Mobile Banking,Transfer,Coimbatore,D00012-3,Success,20.0,12.0,Yes
T00026035,A000017,C00012,B013,2026-04-13 10:43:00,Debit,63734.23,INR,Mobile Banking,Transfer,Coimbatore,D00012-4,Success,20.0,12.0,Yes
T00026036,A000017,C00012,B013,2026-04-13 10:55:00,Debit,39225.29,INR,Mobile Banking,Transfer,Coimbatore,D00012-5,Success,20.0,12.0,Yes
T00026037,A000668,C00462,B002,2025-08-19 17:03:00,Debit,848531.34,INR,Branch,Transfer,Chennai,D00462-1,Success,50.0,25.0,Yes
T00026038,A000047,C00033,B014,2026-07-07 00:32:00,Debit,73000.41,INR,Net Banking,Transfer,Pune,D00033-1,Failed,0.0,10.0,No
T00026039,A000047,C00033,B014,2026-07-07 00:35:00,Debit,22999.38,INR,Net Banking,Transfer,Pune,D00033-1,Failed,0.0,10.0,No
T00026040,A000047,C00033,B014,2026-07-07 00:38:00,Debit,21735.83,INR,Net Banking,Transfer,Pune,D00033-1,Failed,0.0,10.0,No
T00026041,A000047,C00033,B014,2026-07-07 00:41:00,Debit,44900.68,INR,Net Banking,Transfer,Pune,D00033-1,Failed,0.0,10.0,Yes
T00026042,A000047,C00033,B014,2026-07-07 00:44:00,Debit,20762.41,INR,Net Banking,Transfer,Pune,D00033-1,Failed,0.0,10.0,Yes
T00026043,A000138,C00089,B024,2026-04-03 00:39:00,Debit,654353.63,INR,Branch,Transfer,Madurai,D00089-1,Success,50.0,25.0,Yes
T00026044,A001384,C00962,B015,2026-08-23 13:36:00,Debit,50680.12,INR,Net Banking,Transfer,Pune,D00962-1,Failed,0.0,10.0,No
T00026045,A001384,C00962,B015,2026-08-23 13:39:00,Debit,29613.28,INR,Net Banking,Transfer,Pune,D00962-1,Failed,0.0,10.0,No
T00026046,A001384,C00962,B015,2026-08-23 13:42:00,Debit,37838.49,INR,Net Banking,Transfer,Pune,D00962-1,Failed,0.0,10.0,No
T00026047,A001384,C00962,B015,2026-08-23 13:45:00,Debit,38240.3,INR,Net Banking,Transfer,Pune,D00962-1,Failed,0.0,10.0,Yes
T00026049,A001364,C00950,B020,2025-12-13 01:08:00,Debit,38268.22,INR,Card,Electronics,Hyderabad,D00950-1,Success,25.0,15.0,Yes
T00026050,A001364,C00950,B020,2025-12-13 01:10:00,Debit,44762.15,INR,Card,Electronics,Hyderabad,D00950-1,Success,25.0,15.0,Yes
T00026051,A001364,C00950,B020,2025-12-13 01:12:00,Debit,49295.77,INR,Card,Electronics,Hyderabad,D00950-1,Success,25.0,15.0,Yes
T00026052,A001364,C00950,B020,2025-12-13 01:14:00,Debit,53372.7,INR,Card,Electronics,Hyderabad,D00950-1,Success,25.0,15.0,Yes
T00026053,A001364,C00950,B020,2025-12-13 01:16:00,Debit,61242.24,INR,Card,Electronics,Hyderabad,D00950-1,Success,25.0,15.0,Yes
T00026054,A001364,C00950,B020,2025-12-13 01:18:00,Debit,26646.57,INR,Card,Electronics,Hyderabad,D00950-1,Success,25.0,15.0,Yes
T00026055,A000504,C00352,B018,2026-01-12 19:34:00,Debit,81128.49,INR,Mobile Banking,Transfer,Kochi,D00352-2,Success,20.0,12.0,Yes
T00026056,A000504,C00352,B018,2026-01-12 19:46:00,Debit,33705.61,INR,Mobile Banking,Transfer,Kochi,D00352-3,Success,20.0,12.0,Yes
T00026057,A000504,C00352,B018,2026-01-12 19:58:00,Debit,67465.12,INR,Mobile Banking,Transfer,Kochi,D00352-4,Success,20.0,12.0,Yes
T00026058,A000504,C00352,B018,2026-01-12 20:10:00,Debit,61339.06,INR,Mobile Banking,Transfer,Kochi,D00352-5,Success,20.0,12.0,Yes
T00026059,A001271,C00884,B019,2025-06-03 06:19:00,Debit,64537.49,INR,Mobile Banking,Transfer,Chennai,D00884-2,Success,20.0,12.0,Yes
T00026060,A001271,C00884,B019,2025-06-03 06:31:00,Debit,71159.66,INR,Mobile Banking,Transfer,Chennai,D00884-3,Success,20.0,12.0,Yes
T00026061,A001271,C00884,B019,2025-06-03 06:43:00,Debit,49041.81,INR,Mobile Banking,Transfer,Chennai,D00884-4,Success,20.0,12.0,Yes
T00026062,A001271,C00884,B019,2025-06-03 06:55:00,Debit,26892.16,INR,Mobile Banking,Transfer,Chennai,D00884-5,Success,20.0,12.0,Yes
T00026063,A000210,C00141,B010,2026-02-23 00:07:00,Debit,72146.22,INR,Card,Travel,Pune,D00141-1,Success,30.0,18.0,Yes
T00026064,A000210,C00141,B010,2026-02-23 02:07:00,Debit,73727.64,INR,Card,Travel,Mumbai,D00141-1,Success,30.0,18.0,Yes
T00026065,A000210,C00141,B010,2026-02-23 04:07:00,Debit,66900.72,INR,Card,Travel,Hyderabad,D00141-1,Success,30.0,18.0,Yes
T00026066,A000651,C00452,B023,2026-07-17 11:07:00,Debit,35520.53,INR,Net Banking,Transfer,Kolkata,D00452-1,Failed,0.0,10.0,No
T00026067,A000651,C00452,B023,2026-07-17 11:10:00,Debit,25098.06,INR,Net Banking,Transfer,Kolkata,D00452-1,Failed,0.0,10.0,No
T00026068,A000651,C00452,B023,2026-07-17 11:13:00,Debit,43758.05,INR,Net Banking,Transfer,Kolkata,D00452-1,Failed,0.0,10.0,No
T00026071,A000561,C00394,B010,2026-02-02 10:50:00,Debit,587704.6,INR,Branch,Transfer,Kolkata,D00394-1,Success,50.0,25.0,Yes
T00026072,A000239,C00164,B024,2026-02-08 15:39:00,Debit,121623.53,INR,Card,Travel,Kolkata,D00164-1,Success,30.0,18.0,Yes
T00026073,A000239,C00164,B024,2026-02-08 17:39:00,Debit,123892.0,INR,Card,Travel,Delhi,D00164-1,Success,30.0,18.0,Yes
T00026074,A000239,C00164,B024,2026-02-08 19:39:00,Debit,84309.84,INR,Card,Travel,Bengaluru,D00164-1,Success,30.0,18.0,Yes
T00026075,A000662,C00458,B020,2026-02-23 18:11:00,Debit,58406.33,INR,Net Banking,Transfer,Bengaluru,D00458-1,Failed,0.0,10.0,No
T00026076,A000662,C00458,B020,2026-02-23 18:14:00,Debit,54178.21,INR,Net Banking,Transfer,Bengaluru,D00458-1,Failed,0.0,10.0,No
T00026077,A000662,C00458,B020,2026-02-23 18:17:00,Debit,58286.3,INR,Net Banking,Transfer,Bengaluru,D00458-1,Failed,0.0,10.0,No
T00026078,A000662,C00458,B020,2026-02-23 18:20:00,Debit,32055.8,INR,Net Banking,Transfer,Bengaluru,D00458-1,Failed,0.0,10.0,Yes
T00026079,A000662,C00458,B020,2026-02-23 18:23:00,Debit,42813.51,INR,Net Banking,Transfer,Bengaluru,D00458-1,Failed,0.0,10.0,Yes
T00026080,A000409,C00287,B009,2026-03-30 17:13:00,Debit,67249.62,INR,Net Banking,Transfer,Kolkata,D00287-1,Failed,0.0,10.0,No
T00026081,A000409,C00287,B009,2026-03-30 17:16:00,Debit,77664.28,INR,Net Banking,Transfer,Kolkata,D00287-1,Failed,0.0,10.0,No
T00026082,A000409,C00287,B009,2026-03-30 17:19:00,Debit,35484.94,INR,Net Banking,Transfer,Kolkata,D00287-1,Failed,0.0,10.0,No
T00026083,A000409,C00287,B009,2026-03-30 17:22:00,Debit,53966.5,INR,Net Banking,Transfer,Kolkata,D00287-1,Failed,0.0,10.0,Yes
T00026084,A000409,C00287,B009,2026-03-30 17:25:00,Debit,58066.44,INR,Net Banking,Transfer,Kolkata,D00287-1,Failed,0.0,10.0,Yes
T00026085,A000133,C00085,B012,2026-01-21 14:26:00,Debit,78611.33,INR,Card,Travel,Bengaluru,D00085-1,Success,30.0,18.0,Yes
T00026086,A000133,C00085,B012,2026-01-21 16:26:00,Debit,47208.06,INR,Card,Travel,Pune,D00085-1,Success,30.0,18.0,Yes
T00026087,A000133,C00085,B012,2026-01-21 18:26:00,Debit,92852.12,INR,Card,Travel,Mumbai,D00085-1,Success,30.0,18.0,Yes
T00026088,A001119,C00780,B013,2026-08-19 18:38:00,Debit,41626.64,INR,Net Banking,Transfer,Coimbatore,D00780-1,Failed,0.0,10.0,No
T00026090,A001119,C00780,B013,2026-08-19 18:44:00,Debit,49038.67,INR,Net Banking,Transfer,Coimbatore,D00780-1,Failed,0.0,10.0,No
T00026091,A001119,C00780,B013,2026-08-19 18:47:00,Debit,55099.07,INR,Net Banking,Transfer,Coimbatore,D00780-1,Failed,0.0,10.0,Yes
T00026092,A001119,C00780,B013,2026-08-19 18:50:00,Debit,67374.62,INR,Net Banking,Transfer,Coimbatore,D00780-1,Failed,0.0,10.0,Yes
T00026093,A001011,C00710,B012,2025-09-16 21:32:00,Debit,41143.66,INR,Mobile Banking,Transfer,Kochi,D00710-2,Success,20.0,12.0,Yes
T00026094,A001011,C00710,B012,2025-09-16 21:44:00,Debit,44929.36,INR,Mobile Banking,Transfer,Kochi,D00710-3,Success,20.0,12.0,Yes
T00026095,A001011,C00710,B012,2025-09-16 21:56:00,Debit,108473.88,INR,Mobile Banking,Transfer,Kochi,D00710-4,Success,20.0,12.0,Yes
T00026096,A001011,C00710,B012,2025-09-16 22:08:00,Debit,52151.53,INR,Mobile Banking,Transfer,Kochi,D00710-5,Success,20.0,12.0,Yes
T00026097,A000018,C00013,B007,2026-04-08 08:23:00,Debit,21642.9,INR,Net Banking,Transfer,Madurai,D00013-1,Failed,0.0,10.0,No
T00026098,A000018,C00013,B007,2026-04-08 08:26:00,Debit,63094.59,INR,Net Banking,Transfer,Madurai,D00013-1,Failed,0.0,10.0,No
T00026099,A000018,C00013,B007,2026-04-08 08:29:00,Debit,47518.7,INR,Net Banking,Transfer,Madurai,D00013-1,Failed,0.0,10.0,No
